W(u),W(v),d2,d3,d4,sign
28.0,28.0,3.0,0.3313253012048193,0.2548199432665032,1.0
28.0,4.0,0.0,0.12,0.09451046972269384,-1.0
28.0,20.0,-1.0,0.38235294117647056,0.25133333333333335,-1.0
28.0,-60.0,1.0,-0.1686746987951807,-0.1290307461567304,1.0
28.0,-20.0,1.0,0.12037037037037036,-0.04412923561859732,1.0
28.0,0.0,1.0,0.06470588235294118,0.11254295532646048,1.0
28.0,-52.0,0.0,-0.25862068965517243,-0.19314516129032258,-1.0
28.0,20.0,1.0,0.25925925925925924,0.06775183836653102,1.0
28.0,8.0,2.0,0.125,0.1230217606330366,1.0
28.0,-4.0,-3.0,0.036585365853658534,0.11545768566493955,-1.0
28.0,-4.0,1.0,0.03333333333333333,0.018243419338024498,1.0
28.0,8.0,-1.0,0.18032786885245902,0.1424846825707209,-1.0
28.0,-20.0,0.0,0.13380281690140844,0.006803868645973909,-1.0
28.0,0.0,-1.0,-0.0660377358490566,0.08020995046943151,-1.0
28.0,-28.0,-1.0,-0.06756756756756757,-0.11069544364508394,-1.0
28.0,52.0,-1.0,0.5144927536231884,0.3326502732240437,-1.0
28.0,-12.0,-1.0,-0.10294117647058823,-0.031160851437349132,-1.0
28.0,12.0,-3.0,0.23595505617977527,0.1630947174029256,-1.0
28.0,-12.0,0.0,-0.05,-0.010578333719403907,-1.0
28.0,-16.0,1.0,0.06666666666666667,0.006261947135983125,1.0
28.0,-26.0,2.0,-0.32432432432432434,-0.23670923670923671,1.0
28.0,-8.0,1.0,0.05,-0.018525922964147675,1.0
28.0,8.0,0.0,0.22388059701492538,0.11963950886106575,-1.0
28.0,-8.0,-1.0,-0.07,0.06955105838567109,-1.0
28.0,-28.0,0.0,-0.08450704225352113,-0.0714204090961033,-1.0
28.0,-20.0,-2.0,0.05263157894736842,-0.0017487220877051386,-1.0
28.0,-28.0,2.0,-0.20754716981132076,-0.05406388706978098,1.0
28.0,12.0,1.0,0.273972602739726,0.16483756483756484,1.0
28.0,4.0,2.0,0.15789473684210525,0.09795783926218708,1.0
28.0,4.0,1.0,0.09701492537313433,0.11516694963214488,1.0
28.0,-12.0,1.0,0.022222222222222223,0.007837956847203875,1.0
28.0,56.0,2.0,0.42207792207792205,0.2868904369854338,1.0
28.0,40.0,1.0,0.3103448275862069,0.28145521407932755,1.0
28.0,44.0,1.0,0.35714285714285715,0.31402200922967693,1.0
28.0,-32.0,1.0,-0.3163265306122449,-0.10579972813774355,1.0
28.0,16.0,-2.0,0.1896551724137931,0.19260152794531565,-1.0
28.0,-20.0,-1.0,0.22727272727272727,0.010376878023936848,-1.0
28.0,48.0,1.0,0.2848101265822785,0.25856181580797427,1.0
28.0,16.0,-1.0,0.3181818181818182,0.18290151971614113,-1.0
28.0,20.0,1.0,0.2894736842105263,0.17019674291631365,1.0
28.0,64.0,1.0,0.390625,0.37999151669393444,1.0
28.0,-8.0,1.0,0.0392156862745098,0.052796736487016556,1.0
28.0,12.0,-1.0,0.04807692307692308,0.18385650224215247,-1.0
28.0,-8.0,-1.0,0.03125,0.06839914501068736,-1.0
28.0,-12.0,-1.0,0.017241379310344827,0.01780212256076686,-1.0
28.0,-12.0,1.0,0.0,-0.0288946268289684,1.0
28.0,-52.0,-1.0,-0.2127659574468085,-0.2294815953540012,-1.0
28.0,12.0,1.0,0.05263157894736842,0.19979643765903307,1.0
28.0,-8.0,-1.0,-0.07142857142857142,0.06690049363471032,-1.0
28.0,8.0,1.0,0.12962962962962962,0.11750163967509207,1.0
28.0,28.0,1.0,0.32098765432098764,0.20226987504774377,1.0
28.0,-56.0,-1.0,-0.3050847457627119,-0.15420978663600357,-1.0
28.0,4.0,-1.0,0.09090909090909091,0.18612157073695534,-1.0
28.0,16.0,1.0,0.2463768115942029,0.1391431477243834,1.0
0.0,-88.0,-4.0,-0.48507462686567165,-0.28576669112252384,-1.0
0.0,68.0,-1.0,0.27702702702702703,0.2064430244941427,-1.0
0.0,-116.0,-3.0,-0.5942028985507246,-0.33551777069311606,-1.0
0.0,-48.0,-3.0,-0.18333333333333332,-0.17511429139336115,-1.0
0.0,-20.0,-3.0,-0.1016949152542373,-0.047734326505276224,-1.0
0.0,-20.0,-3.0,-0.057692307692307696,-0.06455505279034691,-1.0
0.0,40.0,-1.0,0.26595744680851063,0.19310344827586207,-1.0
0.0,-52.0,1.0,-0.525,-0.3079416531604538,1.0
0.0,-34.0,0.0,-0.1619718309859155,-0.11896427182308163,-1.0
0.0,12.0,0.0,-0.1,0.03116165510151632,-1.0
0.0,-28.0,-1.0,-0.023809523809523808,-0.1313702161411858,-1.0
0.0,-28.0,-1.0,-0.38181818181818183,-0.15633074935400518,-1.0
0.0,24.0,-1.0,0.1440677966101695,0.07799954117916953,-1.0
0.0,28.0,-1.0,0.23214285714285715,0.10476783613590755,-1.0
0.0,-28.0,-1.0,-0.19230769230769232,-0.11397303343612068,-1.0
0.0,24.0,-4.0,0.07352941176470588,0.09301267837853204,-1.0
0.0,64.0,-1.0,0.23387096774193547,0.2321113745516445,-1.0
0.0,4.0,-1.0,-0.06666666666666667,0.017553793884484713,-1.0
0.0,48.0,-1.0,0.25,0.17190860215053763,-1.0
0.0,-32.0,1.0,-0.3235294117647059,-0.13574920908829452,1.0
0.0,16.0,1.0,-0.04081632653061224,0.03708312593330015,1.0
0.0,4.0,1.0,-0.02564102564102564,-0.012257294717431392,1.0
0.0,-40.0,1.0,-0.32456140350877194,-0.1876936697653829,1.0
0.0,-40.0,0.0,-0.265625,-0.15195018026876433,-1.0
0.0,-12.0,-1.0,-0.4,-0.25279247501469726,-1.0
0.0,28.0,0.0,0.04477611940298507,0.08104483703574136,-1.0
0.0,8.0,2.0,0.06666666666666667,0.006092672759339426,1.0
0.0,8.0,1.0,0.10655737704918032,0.0021464646464646464,1.0
0.0,-44.0,1.0,-0.2857142857142857,-0.15436537976280595,1.0
0.0,44.0,1.0,0.4444444444444444,0.19827147941026946,1.0
0.0,36.0,0.0,0.16666666666666666,0.15816277505525128,-1.0
0.0,20.0,1.0,0.1896551724137931,0.12981986005657287,1.0
0.0,28.0,0.0,0.16981132075471697,0.11003306022710939,-1.0
0.0,0.0,1.0,-0.043478260869565216,-0.05621418691958111,1.0
0.0,24.0,2.0,-0.06944444444444445,0.024966711051930757,1.0
0.0,-16.0,0.0,-0.20833333333333334,-0.0826504537844744,-1.0
0.0,-10.0,-1.0,0.06557377049180328,0.07841535634061671,-1.0
0.0,28.0,1.0,0.25,0.12404149751917005,1.0
0.0,24.0,-1.0,0.08333333333333333,0.11476573592049219,-1.0
0.0,10.0,-1.0,0.007692307692307693,0.013696924417880712,-1.0
0.0,-36.0,-1.0,-0.1721311475409836,-0.1282542113323124,-1.0
0.0,16.0,0.0,0.07142857142857142,0.05619131455399061,-1.0
0.0,-12.0,-1.0,-0.014285714285714285,-0.07389277389277389,-1.0
0.0,32.0,1.0,0.36,0.24089506172839506,1.0
0.0,22.0,1.0,0.09836065573770492,0.06563073695253081,1.0
0.0,-8.0,1.0,-0.2073170731707317,-0.051821174471700114,1.0
0.0,12.0,1.0,0.09433962264150944,0.05581089954038083,1.0
0.0,64.0,1.0,0.37735849056603776,0.26727020634532256,1.0
0.0,-4.0,1.0,-0.08620689655172414,-0.08612595110895256,1.0
0.0,52.0,0.0,0.2265625,0.18131101813110181,-1.0
0.0,8.0,2.0,0.0425531914893617,0.00961301454276559,1.0
0.0,-16.0,1.0,-0.13793103448275862,-0.05812453317036735,1.0
0.0,-64.0,0.0,-0.3161764705882353,-0.20976042590949423,-1.0
0.0,32.0,1.0,0.15306122448979592,0.1725983409151726,1.0
0.0,20.0,0.0,0.125,0.08162749557745767,-1.0
0.0,-12.0,-1.0,-0.375,-0.12001318826244642,-1.0
0.0,-20.0,-1.0,-0.2604166666666667,-0.1051239970824216,-1.0
0.0,-48.0,-1.0,-0.16363636363636364,-0.1725955204216074,-1.0
0.0,-28.0,0.0,-0.22033898305084745,-0.1563758389261745,-1.0
0.0,-8.0,-1.0,-0.30952380952380953,-0.03322380430814166,-1.0
0.0,-36.0,-1.0,-0.323943661971831,-0.11864599307093769,-1.0
0.0,0.0,2.0,-0.04411764705882353,0.0024804426636138143,1.0
0.0,16.0,-1.0,0.16666666666666666,0.07523707282161389,-1.0
0.0,0.0,2.0,0.036231884057971016,-0.0395915246832678,1.0
0.0,-20.0,1.0,0.0,-0.11905376344086022,1.0
0.0,12.0,1.0,0.35,0.08275010292301359,1.0
0.0,-52.0,1.0,-0.21153846153846154,-0.22342701187578373,1.0
0.0,20.0,1.0,0.1794871794871795,0.06755934266585514,1.0
-88.0,68.0,-4.0,-0.06930693069306931,-0.06175879190775165,-1.0
-88.0,-116.0,-4.0,-0.8895348837209303,-0.6220160960305552,-1.0
-88.0,24.0,-5.0,-0.35507246376811596,-0.17043001341968608,-1.0
-88.0,-28.0,-6.0,-0.7214285714285714,-0.40263007432818754,-1.0
-88.0,28.0,-4.0,-0.22580645161290322,-0.17492329904349396,-1.0
-88.0,16.0,-4.0,-0.3412698412698413,-0.2006872852233677,-1.0
-88.0,-60.0,-4.0,-0.7321428571428571,-0.47552413925754955,-1.0
-88.0,10.0,-3.0,-0.4127906976744186,-0.2613777905528408,-1.0
-88.0,0.0,-2.0,-0.4631578947368421,-0.3005395380205699,-1.0
-88.0,-48.0,-8.0,-0.6474358974358975,-0.4231981295110298,-1.0
-88.0,44.0,1.0,-0.18461538461538463,-0.07263524617103793,1.0
-88.0,-8.0,2.0,-0.5319148936170213,-0.34489214489214487,1.0
-88.0,4.0,2.0,-0.38235294117647056,-0.2747349823321555,1.0
-88.0,32.0,3.0,-0.3515625,-0.12482768127929418,1.0
-88.0,-28.0,1.0,-0.622093023255814,-0.4176175897578625,1.0
-88.0,-34.0,-2.0,-0.6020408163265306,-0.3959864208671737,-1.0
-88.0,96.0,2.0,0.2867647058823529,0.09808234630569657,1.0
-88.0,-16.0,-1.0,-0.6176470588235294,-0.36522927061059635,-1.0
-88.0,52.0,-2.0,-0.21518987341772153,-0.09422168013416679,-1.0
-88.0,28.0,1.0,-0.32894736842105265,-0.1927141415750624,1.0
-88.0,-40.0,-2.0,-0.6964285714285714,-0.4202457102243883,-1.0
-88.0,44.0,-1.0,-0.0641025641025641,-0.11074096507167373,-1.0
-88.0,-8.0,3.0,-0.5638297872340425,-0.33989601977328904,1.0
-88.0,-20.0,2.0,-0.5642857142857143,-0.3782051282051282,1.0
-88.0,-44.0,0.0,-0.6823529411764706,-0.4414793328498912,-1.0
-88.0,24.0,-4.0,-0.31868131868131866,-0.20312980790364413,-1.0
-88.0,48.0,0.0,-0.28205128205128205,-0.1204091120409112,-1.0
-88.0,40.0,3.0,-0.24666666666666667,-0.1840680587780356,1.0
-88.0,16.0,-1.0,-0.2627118644067797,-0.19973791295951446,-1.0
-88.0,4.0,-1.0,-0.5434782608695652,-0.2705205205205205,-1.0
-88.0,-40.0,-1.0,-0.7162162162162162,-0.45233254264091266,-1.0
-88.0,-48.0,-2.0,-0.8161764705882353,-0.4667342114150625,-1.0
-88.0,16.0,-1.0,-0.3380281690140845,-0.22765741367637102,-1.0
-88.0,-64.0,-1.0,-0.7197802197802198,-0.49569160997732425,-1.0
-88.0,-28.0,-6.0,-0.5064102564102564,-0.3575043066322136,-1.0
-88.0,-8.0,-2.0,-0.46875,-0.31986018430251034,-1.0
-88.0,-28.0,-1.0,-0.9390243902439024,-0.4906355847778442,-1.0
-88.0,-8.0,-1.0,-0.6226415094339622,-0.3102769576831154,-1.0
-88.0,36.0,1.0,-0.01818181818181818,-0.13283041195177872,1.0
-88.0,16.0,-3.0,-0.3360655737704918,-0.2128792251940222,-1.0
-88.0,-20.0,-2.0,-0.6307692307692307,-0.371081633999868,-1.0
-88.0,-4.0,1.0,-0.6206896551724138,-0.41918546899389814,1.0
-88.0,12.0,0.0,-0.39759036144578314,-0.25252675386444706,-1.0
-88.0,-36.0,-4.0,-0.5217391304347826,-0.38806427601909016,-1.0
-88.0,-12.0,1.0,-0.5340909090909091,-0.3765448804691024,1.0
-88.0,22.0,-1.0,-0.32926829268292684,-0.20465279871369713,-1.0
-88.0,28.0,3.0,-0.2465753424657534,-0.20728992765720647,1.0
-88.0,8.0,0.0,-0.36153846153846153,-0.2656240302861044,-1.0
-88.0,-20.0,-3.0,-0.5058139534883721,-0.3426432479124676,-1.0
-88.0,52.0,1.0,-0.1643835616438356,-0.07623710438887918,1.0
-88.0,4.0,-1.0,-0.43333333333333335,-0.26627348186981215,-1.0
-88.0,-12.0,-1.0,-0.5294117647058824,-0.38880941026863775,-1.0
-88.0,-12.0,-2.0,-0.8409090909090909,-0.367427293064877,-1.0
-88.0,-56.0,-2.0,-0.8135593220338984,-0.5426188599947466,-1.0
-88.0,48.0,-2.0,-0.04081632653061224,0.019894534995206135,-1.0
-88.0,64.0,1.0,-0.12209302325581395,-0.0725187265917603,1.0
-88.0,-16.0,-2.0,-0.5819672131147541,-0.3476999865101848,-1.0
-88.0,0.0,0.0,-0.3875,-0.27755838330651844,-1.0
-88.0,-52.0,1.0,-0.9545454545454546,-0.582089552238806,1.0
-88.0,-10.0,-2.0,-0.2866666666666667,-0.20295299212187615,-1.0
-88.0,-12.0,-1.0,-0.5568181818181818,-0.37967335694608423,-1.0
-88.0,24.0,-4.0,-0.31521739130434784,-0.2190537084398977,-1.0
-88.0,-28.0,-1.0,-0.7898550724637681,-0.4448564030131827,-1.0
-88.0,0.0,-2.0,-0.6538461538461539,-0.29194197615250245,-1.0
-88.0,64.0,-1.0,-0.2153846153846154,0.0018085438104147179,-1.0
-88.0,-12.0,-1.0,-1.2777777777777777,-0.48783783783783785,-1.0
-88.0,24.0,1.0,-0.42424242424242425,-0.1828249818445897,1.0
-88.0,16.0,-1.0,-0.5333333333333333,-0.2037878787878788,-1.0
-88.0,66.0,1.0,0.041666666666666664,0.05002822466836015,1.0
-88.0,8.0,1.0,-0.3597560975609756,-0.28912713565379156,1.0
-88.0,-12.0,-1.0,-0.6166666666666667,-0.40265151515151515,-1.0
-88.0,4.0,1.0,-0.25833333333333336,-0.2776978417266187,1.0
-88.0,-16.0,1.0,-0.6493506493506493,-0.35141793783089587,1.0
-88.0,-24.0,-1.0,-0.7794117647058824,-0.5284754156349487,-1.0
-88.0,-32.0,-2.0,-0.5934065934065934,-0.4044685830352806,-1.0
-88.0,-36.0,-2.0,-0.5914634146341463,-0.4169381107491857,-1.0
-88.0,-20.0,1.0,-0.5,-0.421875,1.0
-88.0,44.0,1.0,-0.09183673469387756,-0.07579729139362167,1.0
-88.0,-4.0,-1.0,-0.40425531914893614,-0.3090745732255166,-1.0
-88.0,12.0,0.0,-0.2785714285714286,-0.21555029318899413,-1.0
-88.0,56.0,0.0,-0.18493150684931506,-0.0896752302472128,-1.0
-88.0,8.0,-2.0,-0.3246753246753247,-0.2530239318901521,-1.0
-88.0,8.0,0.0,-0.4112903225806452,-0.241847481284101,-1.0
-88.0,20.0,-1.0,-0.4268292682926829,-0.1751412429378531,-1.0
-88.0,-12.0,-1.0,-0.5151515151515151,-0.4055087127599775,-1.0
-88.0,-20.0,2.0,-0.5113636363636364,-0.38124448162089314,1.0
-88.0,-4.0,1.0,-0.5540540540540541,-0.3392217988684909,1.0
-88.0,28.0,0.0,-0.26282051282051283,-0.11703594288527819,-1.0
-88.0,-8.0,-1.0,-0.717391304347826,-0.3289283998077847,-1.0
-88.0,-32.0,-1.0,-0.8240740740740741,-0.4544319600499376,-1.0
-88.0,-8.0,-1.0,-0.8928571428571429,-0.37790697674418605,-1.0
-88.0,24.0,1.0,-0.1282051282051282,-0.11637477270552206,1.0
-88.0,-4.0,-1.0,-0.48333333333333334,-0.28727556596409054,-1.0
-88.0,-12.0,-1.0,-0.6018518518518519,-0.34788680632120544,-1.0
-88.0,28.0,1.0,-0.25396825396825395,-0.16319663512092533,1.0
68.0,-116.0,-2.0,-0.1875,-0.11700858778625954,-1.0
68.0,-60.0,5.0,-0.04591836734693878,-0.03687389881701485,1.0
68.0,-48.0,2.0,0.05357142857142857,0.020018829592190673,1.0
68.0,96.0,6.0,0.8164556962025317,0.5766243979160522,1.0
68.0,0.0,1.0,0.265625,0.19775664472079982,1.0
68.0,44.0,0.0,0.6716417910447762,0.4303819147114232,-1.0
68.0,-34.0,2.0,0.09734513274336283,0.09010939438366979,1.0
68.0,40.0,1.0,0.510989010989011,0.3547400611620795,1.0
68.0,-44.0,0.0,0.09375,0.08168693009118541,-1.0
68.0,-36.0,4.0,0.09545454545454546,0.06246177370030581,1.0
68.0,28.0,4.0,0.5368421052631579,0.3705897501931496,1.0
68.0,56.0,4.0,0.5804597701149425,0.39785250070641426,1.0
68.0,64.0,1.0,0.6565656565656566,0.4503810571789542,1.0
68.0,0.0,12.0,0.18695652173913044,0.10682153392330383,1.0
68.0,24.0,-5.0,0.45454545454545453,0.3133095131755248,-1.0
68.0,-48.0,4.0,-0.005681818181818182,-0.011168727562824093,1.0
68.0,-32.0,0.0,0.19158878504672897,0.10246913580246914,-1.0
68.0,-28.0,-1.0,0.3092105263157895,0.05740428359658539,-1.0
68.0,52.0,0.0,0.489247311827957,0.4238820595047212,-1.0
68.0,-4.0,1.0,0.37,0.191996891996892,1.0
68.0,-16.0,-3.0,0.44936708860759494,0.15753636645001548,-1.0
68.0,-28.0,2.0,0.21551724137931033,0.0591016548463357,1.0
68.0,12.0,4.0,0.211340206185567,0.2332121841467636,1.0
68.0,28.0,3.0,0.44886363636363635,0.3067740144364242,1.0
68.0,-40.0,2.0,0.1736842105263158,0.050077007700770074,1.0
68.0,-28.0,3.0,0.09259259259259259,0.04429463171036205,1.0
68.0,32.0,2.0,0.6567164179104478,0.37499251810618306,1.0
68.0,16.0,3.0,0.4387755102040816,0.2793005671077505,1.0
68.0,4.0,1.0,0.28289473684210525,0.2331653687585891,1.0
68.0,22.0,0.0,0.33516483516483514,0.3089142707102534,-1.0
68.0,20.0,2.0,0.4805194805194805,0.2988997555012225,1.0
68.0,8.0,-4.0,0.4722222222222222,0.2779034690799397,-1.0
68.0,-8.0,6.0,0.33076923076923076,0.12364997545409917,1.0
68.0,4.0,2.0,0.3392857142857143,0.19226863939657673,1.0
68.0,8.0,5.0,0.225,0.20961977350040908,1.0
68.0,44.0,2.0,0.5851063829787234,0.38118506779362565,1.0
68.0,-8.0,1.0,0.42105263157894735,0.17223161453930685,1.0
68.0,44.0,1.0,0.847457627118644,0.4268972507284936,1.0
68.0,-20.0,6.0,0.16336633663366337,0.10329038009563174,1.0
68.0,-60.0,-1.0,0.09615384615384616,-0.015492253873063468,-1.0
68.0,-20.0,-1.0,0.21666666666666667,0.09112524901998587,-1.0
68.0,-8.0,2.0,0.33962264150943394,0.16839932168399321,1.0
68.0,-8.0,-3.0,0.26811594202898553,0.1948802642444261,-1.0
68.0,-52.0,-6.0,0.07228915662650602,0.048425430778371956,-1.0
68.0,-28.0,-6.0,0.28488372093023256,0.15486976217440543,-1.0
68.0,48.0,1.0,0.4943181818181818,0.3827759798633585,1.0
68.0,-10.0,1.0,0.4666666666666667,0.294259461426492,1.0
68.0,40.0,1.0,0.8014705882352942,0.40128477133427626,1.0
68.0,20.0,2.0,0.6140350877192983,0.2895110570095354,1.0
68.0,-16.0,3.0,0.15384615384615385,0.11538687849367461,1.0
68.0,-20.0,3.0,0.14285714285714285,0.11667609884927373,1.0
68.0,-20.0,3.0,0.24358974358974358,0.09995470330665861,1.0
68.0,20.0,0.0,0.26666666666666666,0.3221516306649725,-1.0
68.0,-16.0,-1.0,0.2840909090909091,0.17022337003307508,-1.0
68.0,16.0,1.0,0.4066666666666667,0.27022900763358776,1.0
68.0,4.0,0.0,0.4338235294117647,0.23703439672072715,-1.0
68.0,-28.0,-2.0,0.09090909090909091,0.02323572600846506,-1.0
68.0,-52.0,-7.0,-0.030303030303030304,-0.012101605559549485,-1.0
68.0,-20.0,-2.0,0.10606060606060606,0.18414859640275677,-1.0
68.0,20.0,0.0,0.4406779661016949,0.1982345039339858,-1.0
68.0,-36.0,1.0,0.22727272727272727,0.08068353882760113,1.0
68.0,0.0,-1.0,0.7209302325581395,0.20190376386341805,-1.0
68.0,-12.0,0.0,0.20652173913043478,0.13440226361707144,-1.0
68.0,28.0,0.0,0.3630952380952381,0.3444736330025297,-1.0
68.0,-64.0,4.0,-0.05825242718446602,-0.018864927121807856,1.0
68.0,52.0,-1.0,0.569620253164557,0.45718934309538334,-1.0
68.0,36.0,2.0,0.4523809523809524,0.36864107016528397,1.0
68.0,24.0,-1.0,0.49375,0.3029608112928706,-1.0
68.0,-8.0,-1.0,0.15151515151515152,0.16736842105263158,-1.0
68.0,48.0,3.0,0.6842105263157895,0.48569251021963555,1.0
68.0,-12.0,0.0,0.36764705882352944,0.09753593429158111,-1.0
68.0,-20.0,1.0,0.14705882352941177,0.10724885844748859,1.0
68.0,16.0,-1.0,0.34507042253521125,0.2802485284499673,-1.0
68.0,-12.0,-3.0,0.07142857142857142,0.16173752310536044,-1.0
68.0,8.0,0.0,0.29347826086956524,0.2492300724637681,-1.0
68.0,28.0,0.0,0.4951923076923077,0.31629708684137714,-1.0
68.0,24.0,1.0,0.5533333333333333,0.3234707795614311,1.0
68.0,10.0,1.0,0.3263157894736842,0.2238053576636254,1.0
68.0,4.0,3.0,0.33695652173913043,0.22134888438133873,1.0
68.0,-12.0,-1.0,0.1375,0.09264197530864197,-1.0
68.0,-32.0,-2.0,0.041666666666666664,0.0548582995951417,-1.0
68.0,0.0,-2.0,0.18181818181818182,0.21350244418020875,-1.0
68.0,66.0,1.0,0.9365079365079365,0.549016023883507,1.0
68.0,24.0,2.0,0.34684684684684686,0.2768237870231647,1.0
68.0,-4.0,1.0,0.3333333333333333,0.15451439726695948,1.0
68.0,0.0,2.0,0.275,0.23247863247863249,1.0
68.0,-12.0,1.0,0.29838709677419356,0.13822076839202105,1.0
68.0,16.0,0.0,0.421875,0.29615615615615615,-1.0
68.0,-40.0,0.0,0.10493827160493827,0.03826493354753907,-1.0
68.0,32.0,-1.0,1.0,0.48070722828913154,-1.0
68.0,4.0,-1.0,0.3828125,0.24397647505217226,-1.0
68.0,0.0,-2.0,0.3706896551724138,0.2491174987392839,-1.0
68.0,16.0,1.0,0.4453125,0.2849365877004068,1.0
68.0,-4.0,1.0,0.2323943661971831,0.20640589569160997,1.0
68.0,-24.0,-1.0,-0.02631578947368421,-0.04020356234096692,-1.0
68.0,-8.0,1.0,0.5480769230769231,0.15109164233069114,1.0
68.0,64.0,1.0,0.6973684210526315,0.49261431519496035,1.0
68.0,8.0,1.0,0.5347222222222222,0.24914317302377004,1.0
68.0,-28.0,-1.0,0.10784313725490197,0.11072049137269165,-1.0
68.0,12.0,0.0,0.3950617283950617,0.29094553632541315,-1.0
68.0,-52.0,-1.0,-0.22641509433962265,-0.10331115699319415,-1.0
68.0,-8.0,-1.0,0.5882352941176471,0.18102486047691527,-1.0
68.0,-4.0,1.0,0.35526315789473684,0.15630603705917515,1.0
68.0,-56.0,1.0,-0.25,-0.0530537412627478,1.0
68.0,36.0,1.0,0.6865671641791045,0.4094478889873044,1.0
68.0,-12.0,2.0,0.42857142857142855,0.0900667451904201,1.0
68.0,16.0,-1.0,0.43209876543209874,0.27645268943855517,-1.0
68.0,12.0,2.0,0.6046511627906976,0.3007456503728252,1.0
68.0,-8.0,-2.0,0.25757575757575757,0.1390783961699581,-1.0
68.0,-12.0,1.0,0.37272727272727274,0.08572418572418572,1.0
68.0,-20.0,-1.0,0.2846153846153846,0.11228453508133042,-1.0
68.0,4.0,-1.0,0.52,0.28981302385557706,-1.0
68.0,-4.0,1.0,0.48484848484848486,0.0691495965238982,1.0
68.0,-20.0,1.0,0.05357142857142857,-0.04962546816479401,1.0
-116.0,-20.0,-6.0,-0.6388888888888888,-0.3708375378405651,-1.0
-116.0,0.0,1.0,-0.45,-0.3338945005611672,1.0
-116.0,44.0,-2.0,-0.28125,-0.14504188583674266,-1.0
-116.0,-12.0,-2.0,-0.9130434782608695,-0.43094318019178474,-1.0
-116.0,0.0,-1.0,-0.44387755102040816,-0.359109477124183,-1.0
-116.0,-28.0,-1.0,-0.6388888888888888,-0.44919906407487403,-1.0
-116.0,40.0,-2.0,-0.25,-0.11143771637598798,-1.0
-116.0,24.0,2.0,-0.41237113402061853,-0.31262888723913224,1.0
-116.0,40.0,3.0,-0.30246913580246915,-0.22155658728970096,1.0
-116.0,22.0,-1.0,-0.38271604938271603,-0.2481702292666376,-1.0
-116.0,20.0,1.0,-0.38636363636363635,-0.23784427065623936,1.0
-116.0,66.0,1.0,-0.16071428571428573,0.0014853824859901424,1.0
-116.0,32.0,0.0,-0.24285714285714285,-0.06618324125230203,-1.0
-116.0,-34.0,-3.0,-0.5360824742268041,-0.4394716006167438,-1.0
-116.0,0.0,-2.0,-0.5178571428571429,-0.2766857766857767,-1.0
-116.0,-32.0,1.0,-0.6632653061224489,-0.4739683763979946,1.0
-116.0,-44.0,1.0,-0.8214285714285714,-0.4957180963077355,1.0
-116.0,4.0,0.0,-0.6231884057971014,-0.30796549974632165,-1.0
-116.0,-8.0,-2.0,-0.5846153846153846,-0.34071926554842275,-1.0
-116.0,24.0,-1.0,-0.3177083333333333,-0.27175299821383003,-1.0
-116.0,0.0,-3.0,-0.37058823529411766,-0.29493174625667185,-1.0
-116.0,-32.0,-1.0,-0.9807692307692307,-0.5003747002398081,-1.0
-116.0,-20.0,-1.0,-1.0555555555555556,-0.5442906059252642,-1.0
-116.0,-16.0,-1.0,-0.7083333333333334,-0.40181663726066785,-1.0
-116.0,24.0,-3.0,-0.4857142857142857,-0.22650807136788445,-1.0
-116.0,-20.0,-4.0,-0.5277777777777778,-0.38015157630387014,-1.0
-116.0,64.0,-1.0,-0.296875,-0.042413273001508295,-1.0
-116.0,16.0,0.0,-0.4154929577464789,-0.2835650040883074,-1.0
-116.0,-36.0,-3.0,-0.7121212121212122,-0.44109797941288603,-1.0
-116.0,-10.0,2.0,-0.46875,-0.2792724707779121,1.0
-116.0,-64.0,-4.0,-0.8186813186813187,-0.5260148656375071,-1.0
-116.0,-40.0,-1.0,-0.7887323943661971,-0.5003521317514491,-1.0
-116.0,8.0,-5.0,-0.40229885057471265,-0.28736451796919565,-1.0
-116.0,-12.0,-2.0,-0.7083333333333334,-0.3804459691252144,-1.0
-116.0,52.0,-3.0,-0.04225352112676056,-0.093171198558802,-1.0
-116.0,12.0,-3.0,-0.38823529411764707,-0.26974536037980146,-1.0
-116.0,24.0,0.0,-0.36231884057971014,-0.2149130460070959,-1.0
-116.0,28.0,-1.0,-0.30666666666666664,-0.21492650237786426,-1.0
-116.0,52.0,-4.0,-0.2073170731707317,-0.11916002754008065,-1.0
-116.0,-4.0,-2.0,-0.7558139534883721,-0.32552150399175894,-1.0
-116.0,20.0,-1.0,-0.5588235294117647,-0.17092316196793808,-1.0
-116.0,4.0,1.0,-0.5491803278688525,-0.3181638306292046,1.0
-116.0,-60.0,-2.0,-0.8208955223880597,-0.560641367066134,-1.0
-116.0,28.0,-2.0,-0.3191489361702128,-0.24158138721245517,-1.0
-116.0,20.0,-2.0,-0.4659090909090909,-0.21245628957565446,-1.0
-116.0,0.0,-1.0,-0.6363636363636364,-0.3493753234272196,-1.0
-116.0,-28.0,0.0,-0.9146341463414634,-0.5398685338668191,-1.0
-116.0,36.0,0.0,-0.36607142857142855,-0.1704731412308787,-1.0
-116.0,-16.0,-2.0,-0.6493506493506493,-0.37038152610441766,-1.0
-116.0,12.0,-1.0,-0.5892857142857143,-0.2429871680095494,-1.0
-116.0,-20.0,0.0,-0.8660714285714286,-0.4471937235968618,-1.0
-116.0,-48.0,-2.0,-0.6506849315068494,-0.5140833470597924,-1.0
